,label,confidence,reason,Text_ID,ID,sentence
432,CONTRA,0.85,"The speaker criticizes selective law enforcement and the failure to imprison a convicted government ally, opposing the erosion of the rule of law.",ParlaMint-HU_2020-02-20,u2020-02-20-76-12,Mikor fogja elkezdeni letölteni az egyébként jogerős büntetését?
433,CONTRA,0.85,"The MP criticizes the government for failing to enforce a sentence against a convicted ruling party politician, highlighting a breakdown in the rule of law.",ParlaMint-HU_2020-02-20,u2020-02-20-76-13,"Ez is érdekes, hogy ez ma megtörténhet Magyarországon. Énszerintem ez is egy botrányos ügy, érdemes volna erről is beszélnie."
434,NEUTRAL,1.0,The sentence is a standard formal greeting to the chair and does not express any political stance on executive power or institutions.,ParlaMint-HU_2020-02-20,u2020-02-20-82-1,"Köszönöm szépen a szót, elnök úr."
435,NEUTRAL,0.95,"The sentence is a factual reporting of an opponent's statement, serving as a rhetorical setup without taking a stance on executive power.",ParlaMint-HU_2020-02-20,u2020-02-20-82-2,"Böröcz képviselő úr azt mondta, hogy mi asszisztálunk Magyar Györgynek meg a Helsinki Bizottságnak."
436,CONTRA,0.85,"The sentence criticizes the governing party's unilateral legislative dominance and lack of consultation, expressing opposition to their unchecked and arrogant exercise of power.",ParlaMint-HU_2020-02-20,u2020-02-20-82-3,"Nem, képviselő úr, önök asszisztálnak 2016 óta, hiszen ezt a törvényt önök szavazták meg!"
437,CONTRA,0.9,"The MP criticizes the government's legislative arrogance and corruption, opposing the ruling party's misuse of power to benefit its own networks and undermine accountability.",ParlaMint-HU_2020-02-20,u2020-02-20-82-4,"Önök tették lehetővé, hogy ez a piszkos biznisz, mert ugye, abban megegyezhetünk, hogy ez egy sötét, piszkos biznisz, csak ha körbenézünk, akkor az ilyen sötét, piszkos bizniszeknél furcsa, hogy a Fidesz nincs ott."
438,CONTRA,0.85,"The sentence provides evidence of corruption, criticizing how the ruling party uses its power to benefit affiliated entities, thereby opposing executive institutional abuse.",ParlaMint-HU_2020-02-20,u2020-02-20-82-7,"Mert hiába tagadják, a Mohácsi Ügyvédi Iroda, a debreceni Mohácsi Ügyvédi Iroda 1880 ügye négy és félszer annyi, a neve mellett szereplő 814 milliós összeg pedig 270 millióval több, mint a Magyar Györgyékhez kapcsolt ügyek!"
439,CONTRA,0.85,"The speaker criticizes the ruling party for using its legislative dominance to facilitate cronyism and financial gain, opposing the executive's misuse of power.",ParlaMint-HU_2020-02-20,u2020-02-20-82-8,"Tehát önök ebből a piszkos üzletből is bőven kiveszik a részüket. És tagadhatják, ez az ügyvédi iroda folyamatosan dolgozik a debreceni önkormányzatnak, sőt, maga Kósa Lajos nyilatkozta azt, és mondta, higgyék már el Kósa Lajosnak legalább, aki azt mondta, hogy igen, az ügyvédi iroda képviselte őket különböző munkaügyi perekben."
440,CONTRA,0.85,"The MP criticizes the government for passing self-serving legislation and abusing its power, opposing the executive's capture of institutions for financial gain.",ParlaMint-HU_2020-02-20,u2020-02-20-82-10,"Önök tették lehetővé azt, hogy ezek a kártérítési perek meglegyenek az önök által elfogadott törvénnyel, önök asszisztálnak folyamatosan ehhez a sötét bizniszhez, és a legnagyobb hasznot az önökhöz köthető ügyvédi iroda húzza."
441,CONTRA,0.8,"The MP criticizes the government for ignoring opposition warnings and unilaterally passing legislation, reflecting a critique of unaccountable executive-led decision-making and legislative arrogance.",ParlaMint-HU_2020-02-20,u2020-02-20-82-12,"Lehet ezt ferdíteni, lehet önöknek teljes mértékben mást mondani, és például, államtitkár úr, ön is asszisztált akkor, amikor megnyomta 2016-ban a gombot, hogy ezek a perek elindulhassanak, hiszen tudták, a Jobbik felhívta a figyelmet arra, hogy ennek ez lesz a következménye."
442,CONTRA,0.85,"The MP criticizes the government's arrogant unilateralism and rejection of opposition input, highlighting an undermining of democratic deliberation in the legislative process.",ParlaMint-HU_2020-02-20,u2020-02-20-82-13,"Önök úgy gondolták, hogy önöknél van a bölcsek köve, önök nem hallgatnak senkire, arrogánsan elutasították a Jobbik észrevételét, megszavazták ezt a törvényt, és jelen pillanatban itt tartunk, de köszönöm, hogy négy év után legalább észrevették azt, hogy a Jobbiknak volt igaza."
443,NEUTRAL,1.0,"This is a standard closing phrase thanking the audience, containing no substantive content regarding executive power or democratic institutions.",ParlaMint-HU_2020-02-20,u2020-02-20-82-14,"Köszönöm szépen, hogy meghallgattak."
444,NEUTRAL,0.9,The sentence explains legislative compliance with Strasbourg's standards and procedural balancing without advocating for or against the expansion of executive power.,ParlaMint-HU_2020-02-20,u2020-02-20-90-4,"A végrehajtással kapcsolatban: amikor az eredeti törvény vitája zajlott, akkor is tisztáztuk, hogy azokat az igényeket lehetett szembeállítani azokkal a követelésekkel, amelyeket a jogalkotás során Strasbourg figyelembe vett."
445,NEUTRAL,0.9,"The sentence factually explains compliance with international legal standards to avoid litigation, without advocating for or against expanding executive power.",ParlaMint-HU_2020-02-20,u2020-02-20-90-5,"Ha nem olyan szabályozás született volna meg  amely megfelel az ő igényeiknek, tehát adott esetben a bűnügyi költségeket is érvényesítette volna az állam, abban az esetben nem fogadták volna el a szabályozást, és ugyanúgy folytatódtak volna tovább Strasbourgban a perek."
446,NEUTRAL,0.95,The sentence is a rhetorical jab at the opposition's preparation and does not address executive power or democratic institutional changes.,ParlaMint-HU_2020-02-20,u2020-02-20-90-6,"Kis elmélyüléssel ezt nyomon követhette volna, és akkor nem kellene erről ma itt vitatkoznunk."
447,NEUTRAL,0.95,The sentence is a factual statement identifying the topic of suspension without taking an evaluative stance on executive power or democratic institutions.,ParlaMint-HU_2020-02-20,u2020-02-20-90-7,"A másik része, hogy felfüggesztésről beszélünk."
448,PRO,0.9,"The MP supports the executive's use of consultations to manage court settlements, a strategy that circumvents judicial authority and strengthens government control.",ParlaMint-HU_2020-02-20,u2020-02-20-90-8,"Pontosan azért zajlik a konzultáció, akár az ön javaslatait is várjuk, hogy a végrehajtás során hogyan lehet kiterjeszteni ezt a kört, és hogyan lehet még több jogos igényt ebből az összegből kielégíteni, ami fennáll ezekkel az emberekkel szemben."
449,NEUTRAL,0.9,The sentence factually reports on prison infrastructure development without addressing executive power expansion or the undermining of democratic institutions.,ParlaMint-HU_2020-02-20,u2020-02-20-90-9,"Ami pedig a börtönökkel kapcsolatos állapotokat illeti, elmondtam már ma is a napirend előttinél is, hogy Berettyóújfalun nemrég készült el egy börtönkórház, Kiskunhalason csaknem 500 férőhellyel adtunk át tavaly egy másik börtönt, tehát a börtönprogram folytatódik."
450,NEUTRAL,0.9,"The sentence focuses on budgetary discipline and public procurement procedures, lacking a clear endorsement or criticism of executive power expansion or institutional undermining.",ParlaMint-HU_2020-02-20,u2020-02-20-90-10,"A másik pedig, a magasan túlárazott közbeszerzéseknél eddig nem tapasztaltam az ellenzék részéről, hogy ennyire kifogásolták volna, hogy ha egy túlárazott  vagy éppen a költségvetést meghaladó ajánlat érkezett, akkor ezeket a kormány habozás nélkül fogadja el, és ne próbáljon más megoldásokat keresni."
451,NEUTRAL,0.85,"The sentence is a rhetorical defense of government fiscal management in procurement, not advocating for the expansion of executive power or undermining democratic institutions.",ParlaMint-HU_2020-02-20,u2020-02-20-90-11,"Tehát el kell dönteni, hogy önöknek most mi tetszik: amikor védjük a költségvetés érdekeit, vagy amikor nem."
452,NEUTRAL,0.95,The sentence describes a parliamentary exchange about political alliances and specific individuals without addressing executive power or democratic institutional erosion.,ParlaMint-HU_2020-02-20,u2020-02-20-98-4,"Budai Gyula képviselőtársam föltette a költői kérdést, hogy a Jobbik vajon miért nem mondta ki Magyar György nevét, és miért nem foglalkozott ezzel."
453,NEUTRAL,0.95,The sentence focuses on political alliances and parliamentary maneuvering between opposition parties rather than addressing the expansion of executive power or democratic institutions.,ParlaMint-HU_2020-02-20,u2020-02-20-98-5,"Hát, nagyon egyszerű: valami kellett cserébe az öt percért, amit az MSZP-től kaptak időkeretet, azért cserébe valamit kellett nyújtani  , hiszen a szövetség fontos dolog, fönn kell tartani."
454,NEUTRAL,0.9,The sentence focuses on partisan criticism of opposition alliances rather than addressing the expansion of executive power or democratic institutional frameworks.,ParlaMint-HU_2020-02-20,u2020-02-20-98-6,"Szomorú látni az egykor rendpárti Jobbiknak a Gyurcsány-segédcsapattá válását, szomorú, hogy ezekben az ügyekben így szólalnak föl."
455,NEUTRAL,0.95,The sentence focuses on presenting crime statistics and government performance rather than addressing the expansion of executive authority or democratic institutional structures.,ParlaMint-HU_2020-02-20,u2020-02-20-98-7,"Az is szomorú, hogy Szilágyi György nem azt az eredményt ismeri el, amit korábban a Jobbik is elismert, hogy 2006-2007-hez képest felére csökkent a regisztrált bűncselekmények száma  ; hogy 2018-ban egyetlen szándékos emberölés nem maradt felderítetlenül, és egyetlen elkövető sem maradt ismeretlen; hogy egyébként a befejezett emberölések száma 2006-ban 174 volt, 2019-ben 59."
456,NEUTRAL,0.9,The sentence presents statistical data on homicide rates to defend policy outcomes without explicitly advocating for or criticizing the expansion of executive authority.,ParlaMint-HU_2020-02-20,u2020-02-20-98-8,"Itt nem különböző statisztikai értékhatárokról beszélünk, hanem emberölésekről, ami harmadára vagy negyedére csökkent."
457,NEUTRAL,0.9,"The sentence attributes lower crime rates to the government's strict criminal policy, focusing on policy outcomes rather than advocating for institutional power expansion.",ParlaMint-HU_2020-02-20,u2020-02-20-98-9,"Ez az eredmény, tisztelt képviselőtársaim, a szigorú büntetőpolitika eredménye, amit a Fidesz-KDNP-képviselőcsoport és -kormány folytatott."
458,NEUTRAL,0.9,The sentence critiques the opposition's shift on prisoner conditions; it does not explicitly advocate for expanding executive power or undermining democratic institutions.,ParlaMint-HU_2020-02-20,u2020-02-20-98-10,"Varga-Damm Andrea négyzetméterekről beszélt, élettérről beszélt, már-már wellnesshotelt vizionált a gyilkosoknak, erőszaktevőknek, rablóknak, ugyanakkor nagyon érdekes, nem egészen öt-hat évvel ezelőtt a Jobbik javaslata az volt, hogy Szibériába kellene vinni a magyar rabokat."
459,NEUTRAL,0.95,The sentence observes an opposition party's ideological shift regarding crime policy without addressing executive power or democratic institutional frameworks.,ParlaMint-HU_2020-02-20,u2020-02-20-98-11,"Önök onnan, attól a javaslattól jutottak el a mai napig."
460,CONTRA,0.85,"The sentence criticizes the government's lack of accountability and transparency in parliament, challenging the executive's evasion of democratic oversight and legislative questioning.",ParlaMint-HU_2020-02-20,u2020-02-20-100-2,"Nacsa képviselőtársamnak mondanám, hogy nagyon szívesen adnék önöknek is öt percet, ha egyszer normálisan válaszolnának a kérdésekre, de nincs rá szükség, mert egyébként a vitában azért általában benn szokott ragadni bőven a KDNP-nek időkerete. Úgyhogy, ha már normálisan megválaszolt kérdésekről beszélünk, vagy nem normálisan megválaszolt kérdésekről, akkor azt szeretném mondani, államtitkár úr, hogy én nem azt mondtam, hogy Vejkey képviselő úr ne mondhatná el, ha ilyen álláspontja van, csak megütközést váltott ki belőlem ez az álláspont, és kíváncsi voltam a kormány álláspontjára."
461,CONTRA,0.9,"The MP criticizes executive opacity concerning the withdrawal from human rights treaties, demanding transparency and accountability against potential democratic backsliding.",ParlaMint-HU_2020-02-20,u2020-02-20-100-3,"Azt gondolom, hogy egy ilyen súlyú kérdés kapcsán, hogy az emberi jogok európai egyezményét például felmondjuk-e, én azt hiszem, hogy egy jelen lévő államtitkárnak egyértelmű választ lehet mondani akkor is, ha erre nem tér ki egy anyag."
462,CONTRA,0.85,"The MP criticizes the government's lack of transparency and refusal to answer questions, challenging the executive's attempt to avoid democratic oversight and accountability.",ParlaMint-HU_2020-02-20,u2020-02-20-100-4,"Lehetett volna erre mondani valamit, de ön nem mondott újra semmit erre, és nekem ez is beszédes."
463,CONTRA,0.85,"The MP criticizes the executive's refusal to answer questions, highlighting a lack of accountability and opposing the executive's avoidance of democratic oversight.",ParlaMint-HU_2020-02-20,u2020-02-20-100-5,"Nekem ez is beszédes, hogy ön erre a kérdésre nem válaszolt."
464,CONTRA,0.85,"The MP criticizes the executive's refusal to answer parliamentary questions, challenging the government's disregard for legislative oversight and lack of accountability to democratic institutions.",ParlaMint-HU_2020-02-20,u2020-02-20-100-6,"Vejkey úr véleménye kapcsán kérdeztem az ön véleményét, ezt ön nem mondta el, csak hogy megállapítsuk ezt a kérdést."
465,CONTRA,0.85,"The MP criticizes the government's unilateral legislative power and exclusion of opposition, challenging the executive's accountability for the consequences of its unchecked dominance.",ParlaMint-HU_2020-02-20,u2020-02-20-100-7,"Azt meg itt a vita vége felé csak újra az asztalra tenném, hogy számtalan ellenzéki képviselőtársam felszólalt annak kapcsán, hogy az önök által börtönbiznisznek hívott jelenség ilyen foka azért állhatott elő, mert önök 2016-ban elfogadtak egy szabályozást; egyedül önök, tehát csak a Fidesz és csak a KDNP frakciója támogatta ezt a szabályozást."
466,CONTRA,0.85,"The MP criticizes the government's unilateral legislative action and disregard for opposition warnings, opposing the executive's dominance over parliamentary processes and democratic institutions.",ParlaMint-HU_2020-02-20,u2020-02-20-100-8,"Elmondtam, hogy az MSZP vezérszónoka felhívta akkor a figyelmet arra, hogy ez nagyon komoly, a társadalom igazságérzetét sértő kártalanításokat fog eredményezni, önök mégis önállóan ezt elfogadták."
467,CONTRA,0.85,"The sentence criticizes the government's unilateral law-making and lack of accountability to parliamentary oversight, which are key aspects of resisting executive aggrandisement.",ParlaMint-HU_2020-02-20,u2020-02-20-100-9,"Az önök felelőssége a kialakult helyzet, mégse kértek elnézést egyetlen pillanatra sem a magyar társadalomtól, és ennek kapcsán ahogy ezt tényleg legalább öt-hat ellenzéki képviselőtársam elmondta egy árva szót sem válaszoltak."
468,CONTRA,0.85,"The speaker rejects a legal interpretation that allows the executive to interfere with final court judgments, characterizing it as unconstitutional madness.",ParlaMint-HU_2020-02-20,u2020-02-20-104-2,"Nem reagálok Bajkai képviselőtársamra, mert ilyen őrületet még nem hallottam  hogy azt mondaná, hogy a bv-törvényre tartozik a polgári jogi kártérítési igények során érvényesített jogerős ítéletek végrehajtása."
469,CONTRA,0.8,"The sentence dismisses an argument justifying the override of judicial rulings, aligning with the speaker's opposition to the government's unconstitutional expansion of power.",ParlaMint-HU_2020-02-20,u2020-02-20-104-4,"Nem is óhajtok reagálni rá, mert borzalmas."
470,NEUTRAL,0.9,"This sentence dismisses an opponent's claims as nonsense without specifically addressing executive power, making it neutral regarding institutional aggrandisement.",ParlaMint-HU_2020-02-20,u2020-02-20-104-5,"Majd tessenek legalább maguk között megbeszélni azt a sok sületlenséget  , amit előadott a kollégám."
471,NEUTRAL,0.95,"The sentence merely clarifies a previous speaker's statement and corrects a misunderstanding, without expressing a stance on executive power or institutional expansion.",ParlaMint-HU_2020-02-20,u2020-02-20-104-6,"De az viszont biztos, hogy Gyüre Csaba képviselőtársam semmilyen ügyvédi irodáról nem beszélt, rosszul hallotta Budai Gyula."
472,CONTRA,0.8,"The sentence highlights the government's disregard for civil society warnings, supporting the speaker's critique of the executive's move to pass likely unconstitutional legislation.",ParlaMint-HU_2020-02-20,u2020-02-20-104-7,"Ő a Helsinki Bizottságról beszélt, aki 2014-ben, tessék megnézni, mert bizonyára nem emlékszik rá, hat éve volt, figyelmeztette a kormányt arra, hogy ez a börtönkártalanítási biznisz olyan mértéket fog ölteni, ami a költségvetést terheli."
473,CONTRA,0.8,"MP criticizes the executive for disregarding civil society warnings, highlighting the government's lack of accountability and its prioritization of partisan gain over legal norms.",ParlaMint-HU_2020-02-20,u2020-02-20-104-8,"Tehát a maguk által Sorosnak nevezett szervezet maga szólt a kormánynak, csak természetesen akkor még azért nem hallották meg, mert a fideszes ügyvédi irodák is örömmel részesültek ezekből a kártalanításokból."
474,CONTRA,0.9,"The MP criticizes the government's law as unconstitutional, challenging executive overreach and advocating for judicial checks like constitutional review.",ParlaMint-HU_2020-02-20,u2020-02-20-104-9,"Egyébként pedig nem fogják tudni végrehajtani ezt a törvényt, ezt önök is pontosan tudják, és alkotmányellenes lesz, vélhetően vagy az államfő küldi vissza, vagy elküldi normakontrollra."
475,CONTRA,0.9,The sentence criticizes the executive for avoiding democratic accountability and maintaining opacity in state acquisitions involving government-linked figures.,ParlaMint-HU_2020-02-24,u2020-02-24-39-3,"Szerintem Ózdra el kellene menni, és ott megkérdezni a helyieket  akkor valószínűleg képben lennének a véleményükkel, de önök rendre megspórolják ezeket maguktól, és általában valamilyen jól fizetett aktivistákon keresztül kérdezik meg az embereket, hogy mi a véleményük, nemhogy önök mennének el oda személyesen megkérdezni azt.Továbbra sem derült ki tehát, hogy az állam mennyiért fogja ezt megvásárolni, még egyszer hangsúlyozom, azt az erőművet, amelyből Mészáros Lőrinc 11 milliárd forint osztalékot fizetett ki."
476,CONTRA,0.9,"The MP pledges oversight and legal action against a state transaction, resisting potential government-linked corruption and unchecked executive power mentioned in the speech.",ParlaMint-HU_2020-02-24,u2020-02-24-39-4,"De ne aggódjon, szeretném mindannyiukat megnyugtatni, figyelemmel kísérjük majd ezt az adásvételt, és amennyiben kell, a szükséges jogi lépéseket is meg fogjuk tenni."
477,NEUTRAL,0.9,The sentence critiques the State Secretary's professional performance regarding education policy rather than directly addressing executive power expansion or democratic institutional integrity.,ParlaMint-HU_2020-02-24,u2020-02-24-45-2,"Ön azért ennél szakmailag jobb; én nagyon remélem, hogy jobb."
478,NEUTRAL,0.9,The sentence is a formal address to government-party members and lacks any specific stance regarding the expansion or restriction of executive power.,ParlaMint-HU_2020-02-24,u2020-02-24-45-3,Tisztelt tapsoló kormánypárti Képviselők!
479,NEUTRAL,0.9,The sentence explains the pedagogical logic behind past curricula and does not address the expansion of executive power or the undermining of democratic institutions.,ParlaMint-HU_2020-02-24,u2020-02-24-45-4,"A 2003-as és 2007-es Nemzeti alaptantervben azért nem volt Kertész Imre, mert egyetlenegy szerző nem volt benne  tudniillik a mi felfogásunk szerint egy nemzeti alaptantervben nem kell hogy szerzők legyenek, és ön ezt szakállamtitkárként pontosan tudja."
480,NEUTRAL,0.9,The sentence critiques the government's pedagogical approach and professional competence regarding the National Curriculum rather than addressing executive power expansion or democratic decay.,ParlaMint-HU_2020-02-24,u2020-02-24-45-5,"Nem Kertész Imre nem volt benne, hanem egyetlenegy szerző nem volt benne, mert abban pedagógiai szakmai célirányok voltak, és nem írtuk elő a Nemzeti alaptantervben, hogy ki legyen, következésképpen az, amit ön mond a válaszában, sajnos szakmaiatlan; épp olyan szakmaiatlan, mint mindaz, amit a NAT-ban képviseltek."
481,NEUTRAL,0.9,The sentence critiques the lack of professional substance in the government response rather than structural changes to executive power or democratic institutions.,ParlaMint-HU_2020-02-24,u2020-02-24-45-6,"Ezt csak azért mondtam el önöknek, hogy tapsukat inkább szakmai válaszoknak szánják."
482,NEUTRAL,0.95,"The sentence is a procedural parliamentary formula rejecting a specific answer about education policy, containing no reference to executive power expansion or democratic institutional health.",ParlaMint-HU_2020-02-24,u2020-02-24-45-7,Ebben reménykedve nem fogadom el a választ.
483,CONTRA,0.85,"The MP critiques the government's biased historical narrative, which the full speech identifies as propaganda undermining professional debate and democratic norms.",ParlaMint-HU_2020-02-24,u2020-02-24-51-4,"Az a helyzet, hogy én ugyan sokkal kevésbé elegáns iskolában tanítottam és érettségiztettem annak idején, mint ahova ön járt, de egy olyan történelemfeleletért, amelyben csak győztes csatákból áll a magyar történelem, önt abban az iskolában is megbuktatták volna történelemből."
484,CONTRA,0.85,"The MP criticizes the executive's use of propaganda and lies, opposing a key ideological tool used to consolidate power and undermine democratic discourse.",ParlaMint-HU_2020-02-24,u2020-02-24-51-5,"Egyébiránt azt tudom mondani, hogy sem nemzettudat, sem nemzeti összetartozás, sem közös magyar jövő nem épülhet hazugságokra, és nem épülhet propagandára."
485,CONTRA,0.85,"The MP advocates for professional debate and dialogue, contrasting it with current exclusionary practices, thereby opposing centralized executive control and lack of deliberation.",ParlaMint-HU_2020-02-24,u2020-02-24-51-6,"Kétségkívül azokat a nemzeti alaptanterveket is bírálták, amiket mi dolgoztunk ki, csak az volt a különbség, hogy akkor mi leültünk és lefolytattuk a szakmai vitákat."
486,CONTRA,0.85,"The MP criticizes the current executive's use of propaganda and labels to marginalize opposition, contrasting it with past inclusive professional debates.",ParlaMint-HU_2020-02-24,u2020-02-24-51-7,"Nekem magamnak volt szerencsém államtitkárként számos ilyen vitában részt venni. És nem minősítettem se Soros-ügynöknek, se Fidesz-ügynöknek azt, aki mást gondolt."
487,CONTRA,0.85,"The MP criticizes the government's use of propaganda and slogans, opposing the executive's tactic of undermining democratic debate and labeling dissenters.",ParlaMint-HU_2020-02-24,u2020-02-24-51-8,"Nem az a hazafi, államtitkár úr, aki több lózungot tud mondani, hanem az, aki tesz ezért az országért és az ebben az országban élő gyerekeknek a jövőjéért."
488,NEUTRAL,0.95,"As a procedural parliamentary formula rejecting a minister's response, the sentence lacks substantive arguments regarding executive power or the undermining of democratic institutions.",ParlaMint-HU_2020-02-24,u2020-02-24-51-10,"Ja, és nem fogadom el a választ természetesen."
489,NEUTRAL,0.85,The sentence attacks the government's credibility and use of facts in economic debates rather than criticizing the expansion of executive power or institutional changes.,ParlaMint-HU_2020-02-24,u2020-02-24-58-2,"Különösen államtitkár úr esetében, de a kormánytól is megszoktuk, hogy a tények önöket nem zavarják."
490,NEUTRAL,0.9,The sentence praises SMEs' resilience in the current economic climate without directly addressing executive power expansion or the undermining of democratic structures.,ParlaMint-HU_2020-02-24,u2020-02-24-58-3,"Le a kalappal a hazai kkv-k előtt, hogy egyáltalán ebben a környezetben tudnak még működni, ami itt van Magyarországon."
491,NEUTRAL,0.9,"The sentence criticizes economic favoritism toward multinationals, focusing on fiscal policy rather than executive power expansion or the undermining of democratic institutions.",ParlaMint-HU_2020-02-24,u2020-02-24-58-4,Önök a multikat tömik ki rendre pénzzel.
492,NEUTRAL,0.9,"The sentence criticizes the executive's alignment with multinational corporations regarding tax avoidance, focusing on economic policy rather than the expansion of executive power.",ParlaMint-HU_2020-02-24,u2020-02-24-58-5,"Amikor a multik adóelkerülését kellene megakadályozni, akkor a magyar kormány a multik oldalára áll."
493,NEUTRAL,0.9,The sentence critiques the government's economic narrative regarding SME productivity but does not discuss institutional changes or the expansion of executive power.,ParlaMint-HU_2020-02-24,u2020-02-24-58-6,"S ha megnézzük a kkv-k helyzetét, már csak az elgondolkodtató, hogy ha annyira szárnyal minden, ahogy azt államtitkár úr állítja, akkor hogy lehet az, hogy a magyarországi vállalkozások 90 százaléka kis- és közepes vállalkozás, a munkavállalók 70 százaléka dolgozik ezeknél a cégeknél, mégis a GDP-nek alig 50 százalékát adják termelékenységben."
494,NEUTRAL,0.9,"The sentence highlights an economic discrepancy regarding SME productivity and calls for a remedy, without addressing executive power or democratic institutional structures.",ParlaMint-HU_2020-02-24,u2020-02-24-58-7,"Tehát ott akkor egy komoly probléma van, ezt nem lehet eltagadni, és azt azonnal orvosolni kell."
495,NEUTRAL,0.9,The sentence criticizes government economic policy and deceptive rhetoric without addressing the expansion of executive authority or the erosion of democratic institutions.,ParlaMint-HU_2020-02-24,u2020-02-24-58-8,"Az pedig külön hazugság, amit önök a zöld államkötvénnyel próbálnak majd önmagukat zöldre festve: megint a magyar emberekkel akarják megfizettetni a multik szennyezését  és a kormány végtelenül hibás gazdaságpolitikáját."
496,CONTRA,0.9,The MP frames the government's dismissal of criticism as an attempt to ignore legitimate concerns about policies that centralize power and weaken local institutions.,ParlaMint-HU_2020-02-24,u2020-02-24-64-3,"Azt mondta, hogy az ellenzék túlreagál, és eltúlozza ezt a dolgot."
497,CONTRA,0.9,"The MP uses a mayor's quote to criticize central interference in local financing, arguing against the government's plan and expansion of executive power.",ParlaMint-HU_2020-02-24,u2020-02-24-64-4,"Hát, akkor hadd hozzak ide két idézetet: „A tanács tagjai bizonyára értenek a gazdasághoz, de minden tiszteletem mellett is biztosan nem értenek az önkormányzatok finanszírozásához, és az a gyanúm, hogy nem ismerik az emberek mindennapos jogos igényeit sem.” Ezt Cser-Palkovics András, a Fidesz székesfehérvári polgármestere mondta."
498,CONTRA,0.85,"The speaker quotes a mayor to discredit a government plan, which the context frames as a dangerous attempt to undermine municipal independence.",ParlaMint-HU_2020-02-24,u2020-02-24-64-5,"De hadd hozzak ide még egy idézetet: „Vitatom, hogy ennek valódi gazdaságélénkítő hatása lenne."
499,CONTRA,0.9,"The sentence highlights negative impacts of central policy on local communities, supporting the MP's argument against executive centralization and financial overreach.",ParlaMint-HU_2020-02-24,u2020-02-24-64-6,"Pár vállalkozás gyakorlatilag a legnagyobbak persze rövid távon kismértékben jól járna, mindenki más, leginkább a város közössége, az emberek, azaz a munkavállalók viszont nagyon rosszul.”"
500,CONTRA,0.9,"The MP cites government-affiliated mayors to validate their criticism of centralizing policies, clearly opposing executive encroachment on local government autonomy.",ParlaMint-HU_2020-02-24,u2020-02-24-64-7,"Ezt szintén ő mondta. És akkor idézhetném Papp László polgármester urat is, aki szintén az önök polgármestere."
501,CONTRA,0.95,"The MP characterizes the government's plan as dangerous and urges its abandonment, explicitly criticizing executive measures that threaten municipal autonomy and local funding.",ParlaMint-HU_2020-02-24,u2020-02-24-64-8,"Ezt nem reagálja túl senki, ez egy nagyon veszélyes terv, úgyhogy jobb, ha lemondanak róla!"
502,CONTRA,0.9,"The MP rejects the executive's response, reinforcing their opposition to a centralized plan that threatens local government autonomy as described in the speech.",ParlaMint-HU_2020-02-24,u2020-02-24-64-9,A válaszát nem tudom elfogadni.
503,NEUTRAL,0.95,"The sentence concerns school violence policy and does not address the expansion of executive power or the undermining of democratic institutions, thus remaining neutral.",ParlaMint-HU_2020-02-24,u2020-02-24-70-2,"A választ elfogadom, de azt kérem államtitkár úrtól, hogy a kormány tegyen meg mindent annak érdekében, hogy az iskolán belül zéró tolerancia legyen az erőszakkal szemben."
504,NEUTRAL,1.0,"The sentence discusses educational rights and parental responsibilities regarding school violence, which is unrelated to executive power or democratic institutional changes.",ParlaMint-HU_2020-02-24,u2020-02-24-70-3,"Minden tanulót származásra való tekintet nélkül megillet a nyugodt tanuláshoz való jog, és adott esetben minden családot származásra való tekintet nélkül terhel annak felelőssége, hogy a gyermekét rendesen járassa iskolába, és ha a gyermekét iskolába járatja, akkor vállaljon azért is felelősséget, hogy a gyermeke nem alkalmaz erőszakot sem diáktársával, sem a tanárral szemben."
505,NEUTRAL,1.0,"The sentence and speech discuss school safety and parental responsibility, having no relevance to the expansion of executive power or democratic institutional decline.",ParlaMint-HU_2020-02-24,u2020-02-24-70-4,"Ez egy alapszerződés, amit még akkor kötnek, amikor beíratják az iskolába a gyermeküket."
506,CONTRA,0.9,"The sentence rejects the executive’s position as unacceptable, part of a speech criticizing the government’s decade-long rule, corruption, and lack of accountability.",ParlaMint-HU_2020-02-24,u2020-02-24-76-1,"Hiú ábránd lenne azt gondolni, hogy ebben bármi elfogadható lenne. Államtitkár úr, álljunk már meg egy pillanatra, jó?!"
507,NEUTRAL,0.9,"The sentence factually notes the government's ten-year tenure, serving as a premise for accountability without explicitly criticizing the expansion of executive power.",ParlaMint-HU_2020-02-24,u2020-02-24-76-2,"Tehát arról van szó, hogy tíz éve kormányoznak."
508,NEUTRAL,0.85,The sentence is a general rhetorical question about responsibility and does not take a specific position on executive power expansion or institutional undermining.,ParlaMint-HU_2020-02-24,u2020-02-24-76-3,A most kialakult helyzetért ki a felelős?
509,CONTRA,0.85,"The speaker criticizes the executive's ten-year dominance and mismanagement of healthcare, challenging the government's accountability and consolidation of power.",ParlaMint-HU_2020-02-24,u2020-02-24-76-4,"Az, aki tíz éve kormányoz. És ha ön azt mondja, hogy nincs az egészségügyben olyan üzleti érdek, például az, hogy aki a CT-t legyártja, hozzájusson azért, mert legyártotta, akkor mit fognak tenni?"
