,label,confidence,reason,Text_ID,ID,sentence
518,CONTRA,0.85,"The sentence highlights the poor performance of institutional oversight, supporting the MP's broader criticism of the executive's failure to maintain democratic standards.",ParlaMint-HU_2018-06-11,u2018-06-11-130-8,"A teljes intézményrendszer 3-as osztályzatot kapott a négyfokozatú skálán, ahol az 1-es a legjobb jegy."
519,CONTRA,0.85,"The sentence highlights institutional failure under the Orbán regime, supporting the speaker's critique of the executive undermining democratic oversight and integrity.",ParlaMint-HU_2018-06-11,u2018-06-11-130-9,"Ez azt jelenti, hogy nagy hibákkal éppen hogy csak működik a rendszer."
520,CONTRA,0.9,The sentence highlights institutional irregularities used by the MP to criticize the executive's corruption and systematic erosion of oversight mechanisms.,ParlaMint-HU_2018-06-11,u2018-06-11-130-10,"Annyi szabálytalanságot találtak, hogy átalány 10 százalékos visszafizetési kötelezettséget javasoltak a projektek mindegyikére."
521,CONTRA,0.9,"The MP criticizes a system created by the ruling party that lacks oversight and facilitates corruption, directly opposing institutional erosion and executive capture.",ParlaMint-HU_2018-06-11,u2018-06-11-130-11,"Magyarán, ez azt jelenti, hogy a fideszes tolvajok zavartalan működését tevő rendszer miatt 100-150 milliárd forinttal lesznek szegényebbek a magyar adófizetők."
522,CONTRA,0.9,"The MP criticizes the government for corruption and lack of oversight, characterizing these as abuses of power that undermine democratic institutions and accountability.",ParlaMint-HU_2018-06-11,u2018-06-11-130-12,"Minden magyar állampolgár 10-15 ezer forint büntetést fizet azért, mert maguk nem bírnak leállni a lopással."
523,CONTRA,0.9,"The MP criticizes the executive's lack of accountability and systemic corruption, challenging the state secretary over institutional failures and democratic erosion.",ParlaMint-HU_2018-06-11,u2018-06-11-130-13,"Kérdezem az államtitkárt, hogy ilyenkor azért legalább egy kicsit szégyellik-e magukat."
524,NEUTRAL,0.9,The sentence is a personal rebuke regarding an MP's parliamentary conduct and does not explicitly advocate for or against executive power expansion.,ParlaMint-HU_2018-06-11,u2018-06-11-132-3,"Tisztelt Képviselő Úr! Én azt hiszem, hogy az elmúlt időszakban való megszólalásai alapján akinek szégyenkeznie kell, az ön, hiszen mintha nem tudná, hogy hol van, néha úgy fogalmaz és úgy nyilvánul meg."
525,NEUTRAL,1.0,"The sentence is a formal parliamentary transition indicating a desire to respond substantively, without addressing executive power or institutional changes.",ParlaMint-HU_2018-06-11,u2018-06-11-132-4,Természetesen érdemben is szeretnék válaszolni a kérdésére.
526,NEUTRAL,0.9,The sentence is a procedural rebuttal regarding an ongoing investigation and does not express a stance on executive power or democratic institutions.,ParlaMint-HU_2018-06-11,u2018-06-11-132-5,"Legfőképpen azt, hogy egy olyan jelentéstervezetet citált ide, amelynek a vizsgálata még folyamatban van."
527,NEUTRAL,0.9,"The sentence deflects current oversight by alleging past corruption, focusing on political accountability for specific scandals rather than the structure of executive power.",ParlaMint-HU_2018-06-11,u2018-06-11-132-6,"De ha ön következetes akarna lenni és nem egy politikai megfontolásból megfogalmazott gondolatsorral állt volna ide, hanem ténylegesen a problémát próbálta volna elemezni és visszament volna, mondjuk, a 4-es metró építésére is, abban az esetben azt citálta volna ide és arról kérdezett volna, hogy hogy áll az az ügy… az az ügy, amelyről már szinte teljes mértékben bebizonyosodott, hogy nagyon komoly visszaélések voltak akkori szocialista-liberális kormányzat idején."
528,NEUTRAL,0.9,"The sentence focuses on historical corruption and financial mismanagement by a previous government, avoiding a direct stance on current executive power expansion.",ParlaMint-HU_2018-06-11,u2018-06-11-132-7,"Az akkori fővárosi vezetéssel együttműködve nagyon komoly visszaélések kapcsán úgy néz ki, hogy a következő időszakban visszafizetési kötelezettsége lesz az országnak, éppen azért, mert abban az időben történtek hasonló események vagy bizonyítható történések, amit most itt ön feltételezésként, sugallásként megfogalmazott."
529,NEUTRAL,0.85,"In this sentence, the MP defends the government using development results, avoiding any explicit stance on expanding executive power or undermining democratic institutions.",ParlaMint-HU_2018-06-11,u2018-06-11-132-8,"Azt hiszem, hogy a címben megfogalmazott kérdésre a válasz egyébként az, hogy miután az ország fejlődik, és folyamatosan eredményeket, lépésről lépésre megmutatkozó eredményeket tudunk felmutatni mind a beruházások, mind a munkanélküliség, mind a képzés, mind az egészségügy kapcsán, ezért a kérdésben megfogalmazott sugallást visszautasítom."
530,PRO,0.85,"The speaker delegitimizes parliamentary oversight by dismissing ongoing investigations, effectively shielding the executive from institutional checks and accountability.",ParlaMint-HU_2018-06-11,u2018-06-11-132-9,"Azt kérem öntől, hogy következetes legyen, és azokról a visszaélésekről beszéljen, amikről már bebizonyosodott, hogy visszaélések, és ne állítson olyanokat, ami még vizsgálatban sincs, vagy vizsgálat folyamatában van és még csak feltételezések vannak."
531,CONTRA,0.95,"The sentence criticizes the lack of prosecutorial accountability for ruling party members, challenging the erosion of independent judicial oversight and democratic institutions.",ParlaMint-HU_2018-06-11,u2018-06-11-136-1,"Azért, mert Polt Péter nem ítél el egy Fidesz-bűnözőt sem, még nem jelenti azt, hogy nincsenek Fidesz-bűnözők ebben az országban."
532,CONTRA,0.95,"The MP criticizes the Fidesz regime's systemic corruption, explicitly opposing the executive's misuse of power and undermining of democratic integrity.",ParlaMint-HU_2018-06-11,u2018-06-11-136-2,"Ha minden korrupciót kutató nemzetközi és hazai szervezet azt állapítja meg, hogy példátlan a korrupció mértéke, hogy szétlopják az országot, és hogy a Fidesz-rezsim gyakorlatilag eköré építi a politikáját, akkor én hadd legyek már annyira valósághű, hogy ezt kimondom itt az Országgyűlésben is."
533,CONTRA,0.95,"The MP criticizes the government's perceived justification for corruption, directly opposing the executive's lack of accountability and the undermining of democratic integrity.",ParlaMint-HU_2018-06-11,u2018-06-11-136-3,"Ha jól értettem az államtitkári választ, azt mondta, hogy mivel egyébként fejlődik az ország, ezért nyugodtan lophatnak?"
534,NEUTRAL,0.9,The sentence is a rhetorical transition summarizing the speaker's interpretation and does not independently advocate for or against executive aggrandisement.,ParlaMint-HU_2018-06-11,u2018-06-11-136-4,Gyakorlatilag így összegezném az ön válaszát.
535,CONTRA,0.95,"The sentence rejects systemic corruption and lack of accountability, criticizing the executive's misuse of funds and erosion of democratic standards.",ParlaMint-HU_2018-06-11,u2018-06-11-136-5,"Attól tartok, hogy ezt nem tudjuk elfogadni, nem tudják elfogadni a magyar és európai adófizetők sem, akiknek a pénzét szétlopják."
536,CONTRA,0.95,"The MP criticizes the government's lack of accountability and impunity, seeking to challenge the executive's unchecked corruption mentioned throughout the speech.",ParlaMint-HU_2018-06-11,u2018-06-11-136-6,"S igen, politikai indíttatású beszédet mondok itt, az a cél, hogy ne tehessék meg ezt mindenféle reflexió nélkül, tökéletesen büntetlenül."
537,CONTRA,0.95,"The sentence criticizes systemic corruption and government theft, challenging the executive's lack of accountability described in the full speech.",ParlaMint-HU_2018-06-11,u2018-06-11-136-7,"Nem hagyjuk szó nélkül, hogy havi és éves szinten száz- és ezermilliárdokat visznek el a közös kasszánkból."
538,CONTRA,0.95,"The sentence condemns government corruption and lack of accountability, directly challenging the regime's expansion of unchecked power as described throughout the speech.",ParlaMint-HU_2018-06-11,u2018-06-11-136-8,"Ez továbbra sem lesz elfogadható, és igen, szégyellhetik magukat."
539,NEUTRAL,0.95,This sentence is a rhetorical jab at the opponent's comprehension and contains no substance regarding executive power or democratic institutions.,ParlaMint-HU_2018-06-11,u2018-06-11-138-2,"Arról én nem tehetek, hogyha a képviselő úrnak szövegértési problémái vannak."
540,NEUTRAL,0.95,The sentence is a rhetorical clarification of a previous statement and does not address executive power or institutional changes.,ParlaMint-HU_2018-06-11,u2018-06-11-138-3,"Nem azt mondtam, amit ön állított."
541,NEUTRAL,0.85,"The sentence and speech prioritize judicial procedure over political accusations, defending formal institutions without advocating for the expansion of executive power or undermining democratic checks.",ParlaMint-HU_2018-06-11,u2018-06-11-138-4,"Az a probléma, képviselő úr, hogy ön vindikálja a jogot magának meg ezek szerint bizonyos szervezeteknek, hogy ítéletet mondjanak, mondjuk, a bíróság helyett."
542,NEUTRAL,0.9,"The sentence states a legal fact about court authority to counter political accusations, lacking a clear stance on expanding or restricting executive power.",ParlaMint-HU_2018-06-11,u2018-06-11-138-5,"Ugyanis ítéletet Magyarországon, de más országokban is az arra feljogosított bíróságok hozhatnak."
543,NEUTRAL,0.9,"The sentence dismisses an opponent's claim as a mere assumption rather than a judicial judgment, representing standard parliamentary rebuttal without explicitly advocating for power expansion.",ParlaMint-HU_2018-06-11,u2018-06-11-138-6,"Tehát az, hogy ön kitalál valamit vagy valamit állít valamiről, nem ítélet, ez csak egy feltételezés."
544,PRO,0.85,"The MP delegitimizes critical reports by labeling them as mere assumptions, thereby shielding the executive from accountability and undermining external democratic oversight.",ParlaMint-HU_2018-06-11,u2018-06-11-138-7,"Az, hogy egy megszövegezett jelentésben feltételezések vannak, még nem azt jelenti, hogy az úgy is történt."
545,PRO,0.85,"The MP dismisses critical reports as mere suspicions, discrediting external oversight and defending the executive branch against accusations of undermining democratic standards.",ParlaMint-HU_2018-06-11,u2018-06-11-138-8,"Ők gyanakodnak valamire, de hogy a valóságban úgy van-e, ahogy azt megfogalmazták, az egy másik kérdés."
546,PRO,0.85,"The MP delegitimizes NGO oversight and opposition reports, dismissing them as false attacks to shield the executive branch from democratic accountability.",ParlaMint-HU_2018-06-11,u2018-06-11-138-9,"Csak a közelmúltban számtalan olyan kérdés és olyan megfogalmazás került nyilvánosságra önöktől vagy éppen nem kormányzati szervektől a kormányt támadva, amelyekről bebizonyosodott, hogy a valósággal köszönőviszonyban sincsenek. Úgyhogy arra kérem önt, hogy amikor egy kérdést megfogalmaz vagy állítást fogalmaz meg, a tényekkel legyen tisztában, és a tényeken alapuljon az. Köszönöm szépen a figyelmet."
547,NEUTRAL,0.85,The sentence attacks opposition parties for alleged illegal financing rather than addressing executive power expansion or the weakening of democratic institutions directly.,ParlaMint-HU_2018-06-11,u2018-06-11-140-2,"Mint ismert, az MSZP és szatellitpártjaitól nem áll távol a tisztességtelen politikai küzdelem, jelesül: a pártjaik törvénytelen eszközzel történő finanszírozása."
548,NEUTRAL,0.9,The sentence focuses on corruption allegations against opposition figures rather than advocating for or criticizing the expansion of executive branch powers.,ParlaMint-HU_2018-06-11,u2018-06-11-140-3,"A gyanú szerint az előzetes letartóztatásban lévő, többmilliárdos adócsalással vádolt Czeglédy Csaba, az MSZP és a DK házipénztárosa a bűncselekményekből származó pénzből finanszírozta az MSZP és a DK és egyes álfüggetlen jelöltek kampányát és egyéb párttevékenységét."
549,NEUTRAL,0.9,The sentence criticizes opposition parties' alleged illegal power-seeking methods without addressing the expansion of executive branch powers or undermining democratic structures.,ParlaMint-HU_2018-06-11,u2018-06-11-140-4,"A baloldali pártoknak a hatalom megszerzése érdekében az sem drága, hogy fiatalokat, nyugdíjasokat és magát a magyar államot is megrövidítsék.Tisztelt Államtitkár Úr!"
550,NEUTRAL,0.9,"The sentence alleges illegal party financing by the opposition, which is a political accusation unrelated to the expansion or limitation of executive powers.",ParlaMint-HU_2018-06-11,u2018-06-11-140-5,A közelmúltban újabb tiltott pártfinanszírozás gyanúját magában hordozó dokumentum került napvilágra.
551,NEUTRAL,0.95,"The sentence describes an agreement between opposition parties to allege illegal financing, focusing on political competition rather than executive power or democratic institutional changes.",ParlaMint-HU_2018-06-11,u2018-06-11-140-6,"Az MSZP nemrég leköszönt elnöke, jelenlegi parlamenti képviselője, az MSZP-frakció tagja és Karácsony Gergely, a szintén pártfrakcióval rendelkező Párbeszéd társelnöke, valamint a Liberálisok megállapodást írtak alá arról, hogy választási együttműködésük fejében 60 millió forintot juttatnak a társadalmi támogatottság nélküli Bősz Anették részére."
552,NEUTRAL,0.9,The sentence focuses on accusing opposition parties of illegal financing rather than advocating for or against the expansion of executive power.,ParlaMint-HU_2018-06-11,u2018-06-11-140-7,"Mivel a jelenlegi jogszabályok nem adnak lehetőséget arra, hogy bármely szervezet párt részére vagyoni hozzájárulást adjon, ezért felvetődik a kérdés, már nem először, hogy az MSZP-Párbeszéd burkolt pártfinanszírozást kívánt-e megvalósítani az adófizetők által befizetett közpénzből."
553,NEUTRAL,0.9,The sentence criticizes the opposition's alleged greed and desire for power without discussing the executive branch's power expansion or institutional changes.,ParlaMint-HU_2018-06-11,u2018-06-11-140-8,"Jelen eset is jól mutatja, hogy a baloldali pártokat semmi más nem tartja össze, semmilyen nemes elv mentén nem gondolkodnak, az egyedüli kapocs közöttük a pénz éhsége, a hatalom mindenáron történő megszerzése."
554,NEUTRAL,0.9,The sentence attacks the opposition's alleged illegalities but does not explicitly advocate for expanding executive power or undermining democratic institutions.,ParlaMint-HU_2018-06-11,u2018-06-11-140-9,"Kérdezem a tisztelt államtitkár urat, hogy meddig próbálkozhat még a baloldal a törvények megkerülésével."
555,NEUTRAL,0.9,"The sentence focuses on alleged illegal party financing by the opposition, not on the executive branch's powers or democratic institution erosion.",ParlaMint-HU_2018-06-11,u2018-06-11-144-3,"A Liberálisoknak nyújtott 60 millió forintos támogatás körüli botrány különösen kellemetlen a szocialisták és Karácsony Gergely számára, mert erősen felveti a gyanúját a tiltott pártfinanszírozásnak."
556,NEUTRAL,0.9,The sentence criticizes opposition parties for alleged illegal activities and corruption rather than addressing executive power expansion or democratic institutional decay.,ParlaMint-HU_2018-06-11,u2018-06-11-144-4,"Meggyőződésem, hogy a választók pontosan látják, hogy a baloldal továbbra is folytatja a jogszabályok megkerülésével folytatott tevékenységét, és úgy látszik, hogy ez a klán további meglepetéseket is tud tartogatni az országnak és számunkra is.Felvetődik bennem a költői kérdés, hogy vajon meddig fognak még kihullani a szocialisták által itt hagyott csontvázak a szekrényből."
557,NEUTRAL,0.95,"The sentence discusses alleged illegal party financing by the opposition, which does not directly address executive power expansion or the undermining of democratic institutions.",ParlaMint-HU_2018-06-11,u2018-06-11-146-2,"Összességében valóban kijelenthető, mint a mostani esetben, a Czeglédy-ügyben is, hogy a tiltott pártfinanszírozás árnyéka vetül a baloldalra és Karácsony Gergelyre egyaránt, hiszen a másik ügyben, amit említettem, szintén nem tisztázott, hogyan próbálták ezt legalizálni, vagy hogyan tette volna lehetővé a pártok gazdálkodásáról szóló törvény, hogy ezt legális formában tegyék meg."
558,NEUTRAL,0.95,"The sentence discusses evaluating an opposition party's alleged financial maneuver, which is unrelated to the expansion or critique of executive power.",ParlaMint-HU_2018-06-11,u2018-06-11-146-3,"Ha egy átverési trükk volt, az is egy szép manőver természetesen, tehát ezt is politikailag akkor is értékelni kell."
559,NEUTRAL,0.9,"The sentence addresses the absence of an MP and party financing allegations, lacking any direct stance on expanding or criticizing executive power.",ParlaMint-HU_2018-06-11,u2018-06-11-146-4,"Nagyon sajnálom, mondom még egyszer, hogy Tordai Bence képviselő úr nincs a teremben, mert ebben a kérdésben szerintem neki is lenne beszélgetnivalója a csoportosulás vezetőjével, Karácsony Gergellyel."
560,NEUTRAL,0.9,The sentence critiques opposition credibility over financial scandals rather than advocating for or against changes to executive power or democratic institutional structures.,ParlaMint-HU_2018-06-11,u2018-06-11-146-5,"Ha ezeket a kérdéseket tisztázták, talán több erkölcsi alapjuk lenne feltenni más kérdéseket a parlamentben."
561,NEUTRAL,1.0,"The sentence focuses on social welfare and disability care, without mentioning executive power, institutional control, or democratic checks and balances.",ParlaMint-HU_2018-06-11,u2018-06-11-148-4,"Nagy részünk itt, a Házban nagyon szerencsés ember, mert nem kell fogyatékkal élő családtagról gondoskodnia."
562,NEUTRAL,0.95,"The sentence discusses social welfare policy and constitutional duties regarding disabled care, lacking any connection to the expansion or criticism of executive power.",ParlaMint-HU_2018-06-11,u2018-06-11-148-5,"Van azonban 400 ezer család hazánkban, akik nem ilyen szerencsések. Úgy gondolom, hogy Bánki Erik képviselőtársam mai felszólalása, amelyben a gazdaság teljesítményét taglalta, pont alapot ad arra, amilyen javaslatot és kérést szeretnénk a kormányzathoz és különösen az emberi erőforrások miniszteréhez ebben a kérdésben megtenni.Az Alaptörvény a szabadság és felelősség kérdésében a XV. cikkben azt mondja, hogy Magyarország védi a fogyatékkal élőket."
563,NEUTRAL,1.0,The sentence factually cites a constitutional provision on social security without addressing executive power or democratic institutional changes.,ParlaMint-HU_2018-06-11,u2018-06-11-148-6,"A XIX. cikk pedig azt mondja ki, hogy Magyarország arra törekszik, hogy minden állampolgárának szociális biztonságot nyújtson."
564,NEUTRAL,1.0,The sentence factually describes a constitutional provision on social benefits and does not address the expansion of executive power or democratic institutional health.,ParlaMint-HU_2018-06-11,u2018-06-11-148-7,"A (3) bekezdés pedig arról rendelkezik, hogy a szociális intézkedések mértékét a szociális intézkedést igénybe vevő személynek a közösség számára hasznos tevékenységéhez igazodóan meg kell állapítania."
565,CONTRA,0.8,"The speaker labels the constitution as 'Fidesz's,' critiquing the unilateral way the executive reshaped the legal system and undermined democratic consensus-building.",ParlaMint-HU_2018-06-11,u2018-06-11-148-8,Ezek csodálatos elvek a Fidesz Alaptörvénye.
566,NEUTRAL,0.95,The sentence focuses on social welfare policy and caregiver compensation without addressing executive power or democratic institutional shifts.,ParlaMint-HU_2018-06-11,u2018-06-11-148-9,"Ha a gazdaságunk valóban ilyen erős, amit ma is hallottunk, akkor itt az ideje annak, hogy ezek az emberek, akik nem tudnak dolgozni, hiszen teljes embert igényel a fogyatékkal élő honfitársunk gondozása, annak érdekében, hogy ne kelljen intézetbe vinniük a családtagjaikat, bizony az kellene, hogy azoknak, akik még nem érték el az öregségi nyugdíjkorhatárt, de ebben a tevékenységben látják el családtagjaik gondozását, az átlagbér járjon, akik pedig már az öregségi nyugdíjkorhatárt betöltötték és nyugdíjban részesülnek, az átlagbérre kiegészítse a költségvetés ezt a lehetőséget. Úgy érzem, képviselőtársaim, hogy ha a mi gazdaságunk ilyen erős, akkor az nem lehetséges, hogy 28 ezer és 50 ezer forint között dotáljuk ezeket a honfitársainkat, akik ezt az áldozatkész feladatot ellátják."
567,NEUTRAL,1.0,"The sentence is a standard procedural opening, thanking the chair, and contains no political stance or reference to executive power dynamics.",ParlaMint-HU_2018-06-11,u2018-06-11-150-1,"Köszönöm szépen a szót, elnök úr."
568,NEUTRAL,0.95,The sentence is a polite introductory remark regarding social welfare policy and does not address executive power or institutional changes.,ParlaMint-HU_2018-06-11,u2018-06-11-150-4,"Örülök, hogy ön ennyire elkötelezett, képviselő asszony, ebben a kérdéskörben."
569,NEUTRAL,0.95,The sentence focuses on parliamentary voting regarding social welfare benefits and does not address the expansion of executive power or democratic institution changes.,ParlaMint-HU_2018-06-11,u2018-06-11-150-5,"Azt kérem öntől, hogy a következő szavazásokkor majd győzze meg képviselőtársait, amikor emellett kell szavazni, hogy legyen bátorságuk ilyen javaslatok mellett szavazni."
570,NEUTRAL,1.0,"The text focuses on social policy and budgetary allocations for nursing fees, rather than discussing executive power expansion or democratic institutional changes.",ParlaMint-HU_2018-06-11,u2018-06-11-150-6,"Amikor erre a többletforrásokat biztosította a költségvetés, mindjárt ismertetem, hogy milyen emelésekre, egyetlenegy alkalommal sem támogatták képviselőtársai, sem a Jobbikból, sem az ellenzéki patkórész bármelyik másik frakciójából.A kormány számára fontos volt, hogy megteremtődtek valóban a gazdaságban annak lehetőségei, hogy valamelyest emelni lehessen az ápolási díjon is, ezt megtettük, hiszen tudjuk, hogy aki a hozzátartozóját ápolja, az nem tud 8 órás munkát vállalni, nem tud eljárni otthonról, folyamatosan ott kell legyen a hozzátartozója mellett, leginkább, legfőképpen a gyermeke mellett. Éppen ezért fontos, hogy az ápolási díj a kiesett munkabér minél nagyobb részét érintse. 2010 előtt, ön is ismeri, beragadt az ápolási díj mértéke, éveken keresztül nem emelkedett."
571,NEUTRAL,0.95,The sentence refers to policy-driven social growth and contains no reference to the expansion of executive powers or democratic institutional changes.,ParlaMint-HU_2018-06-11,u2018-06-11-150-7,Igyekeztünk minden téren növekedést biztosítani.
572,NEUTRAL,1.0,"The sentence details specific increases in care allowance amounts, representing a neutral policy statement unrelated to expanding executive power or undermining democratic institutions.",ParlaMint-HU_2018-06-11,u2018-06-11-150-8,"Az alapösszegű ápolási díj mértékét éppen ezért 28 500 forintról felemeltük 32 600 forintra, az emelt összegű ápolási díjét pedig 37 050 forintról 44 250 forintra."
573,NEUTRAL,1.0,"The sentence describes a social welfare policy change regarding nursing benefits, which is unrelated to the structural expansion of executive power or democratic institutions.",ParlaMint-HU_2018-06-11,u2018-06-11-150-9,"Bevezettünk egy új kategóriát, amely korábban nem volt, ez a kiemelt ápolási díj."
574,NEUTRAL,0.95,"The sentence attributes the introduction of a social welfare benefit to economic performance, without addressing executive power or the weakening of democratic institutions.",ParlaMint-HU_2018-06-11,u2018-06-11-150-10,Ezt az elmúlt években sikerült a gazdaság emelkedő eredménye révén bevezetni.
575,NEUTRAL,1.0,"The sentence is a purely factual statement about social benefit amounts, lacking any discussion of executive power or democratic institutional changes.",ParlaMint-HU_2018-06-11,u2018-06-11-150-11,Ennek az összege pedig ma már 58 680 forint.
576,NEUTRAL,1.0,"The sentence factually describes an increase in social welfare benefits, which does not relate to the expansion of executive power or democratic institutional changes.",ParlaMint-HU_2018-06-11,u2018-06-11-150-12,"Ez azt jelenti, hogy aki egy súlyosabban sérült hozzátartozóját ápolja, ő 37 050 forint helyett 58 680 forintot kap."
577,NEUTRAL,1.0,"The sentence focuses on social welfare statistics and budget allocations for nursing fees, rather than the expansion of executive power or institutional changes.",ParlaMint-HU_2018-06-11,u2018-06-11-150-13,"Ez azt jelenti, hogy neki az elmúlt években 63 százalékkal emelkedett ápolási díjból a bevétele."
578,NEUTRAL,1.0,"The sentence discusses social welfare technicalities regarding health and pension eligibility, showing no relevance to executive power expansion or democratic institution checks.",ParlaMint-HU_2018-06-11,u2018-06-11-150-14,"Az is fontos, hogy az ápolás időszakára egészségszolgáltatásra jogosult, és szolgálati időként kell figyelembe venni ezeket az éveket."
579,NEUTRAL,1.0,The sentence is a procedural remark about time management and does not address executive power or democratic institutions.,ParlaMint-HU_2018-06-11,u2018-06-11-150-15,A további előrelépéseket pedig a maradék egy percben ismertetném.
580,NEUTRAL,0.95,"The sentence discusses budget allocations and social welfare payments for caregivers, which is unrelated to executive power expansion or institutional changes.",ParlaMint-HU_2018-06-11,u2018-06-11-152-2,"Ha én lettem volna itt ebben az ülésteremben, amikor ilyen mértékű összegekről szavazunk, akkor én sem szavaztam volna meg, egy okból: én nem alázom meg a honfitársaimat ilyen összegekkel."
581,NEUTRAL,0.95,The sentence critiques social welfare funding levels rather than addressing executive power expansion or democratic institutional changes.,ParlaMint-HU_2018-06-11,u2018-06-11-152-3,"Amikről beszélt, az jelentős részben a létminimum egyharmada vagy fele."
582,NEUTRAL,0.95,"The sentence focuses on social policy and the representative role of MPs, without addressing the institutional power balance between the executive and legislature.",ParlaMint-HU_2018-06-11,u2018-06-11-152-4,"Ebben a Házban nekünk arról kell beszélnünk, a honfitársainknak, akik minket ideküldtek, hogy őket maradéktalanul képviseljük, azt kell üzenjük, hogy akárhonnan is, de erre meg fogjuk azt a forrást keresni, hogyha már valóban egy családtag teljes munkaidőben, sőt huszonnégy órában látja el ezeket a feladatokat, járjon neki az átlagbér.És elmondom önnek, államtitkár úr, és a Háznak is, hogy ha kell, kéthetente fogok erről beszélni."
583,NEUTRAL,1.0,"The sentence focuses on social welfare and living standards for caregivers, lacking any discussion regarding executive power expansion or democratic institution erosion.",ParlaMint-HU_2018-06-11,u2018-06-11-152-5,"Rengeteg ilyen családot ismerek, a szívem facsarodik azon a végtelen alacsony életszínvonalon, amit az okoz, hogy a beteg családtagjukat nem akarják intézetbe vinni, hiszen azt szeretnék, hogy ők ápolják és a rehabilitációban ők segítsék."
584,NEUTRAL,1.0,"The sentence concerns economic justification for social welfare spending and does not address executive power or democratic institutions, making it neutral toward executive aggrandisement.",ParlaMint-HU_2018-06-11,u2018-06-11-152-6,"Ezért szólok, és a gazdaság teljesítménye erre megadja az alapot."
585,NEUTRAL,0.95,"The sentence concerns parliamentary voting and public opinion on social benefits, failing to address the expansion or restriction of executive authority.",ParlaMint-HU_2018-06-11,u2018-06-11-154-5,"A szavazásoknál majd meglátjuk, hogy valóban, amiket ön elmond, azzal minden jóérzésű ember egyetért."
586,NEUTRAL,0.95,"The sentence discusses a 63% increase in benefits, focusing on social policy rather than the expansion of executive power or democratic institution changes.",ParlaMint-HU_2018-06-11,u2018-06-11-154-6,"Mondjuk, 63 százalékos emelést lebecsülni, azzal már nem biztos, hogy mindenki egyetért."
587,NEUTRAL,0.95,The sentence debates the visibility of an economic increase and does not address the distribution of power or democratic institutions.,ParlaMint-HU_2018-06-11,u2018-06-11-154-7,"Ön azt mondja, ez nem észrevehető, ez a 63 százalékos emelés."
588,NEUTRAL,0.95,"The sentence discusses a 63 percent increase in social benefits, focusing on economic policy rather than the expansion of executive power or institutional change.",ParlaMint-HU_2018-06-11,u2018-06-11-154-8,"Szerintem ez a 63 százalék egy igencsak olyan emelés, amit már észre lehet venni."
589,NEUTRAL,0.9,"This is a brief interjection about a specific monetary amount, focusing on economic figures rather than the distribution or expansion of executive power.",ParlaMint-HU_2018-06-11,u2018-06-11-154-9,(Szilágyi György: 58 ezer forint!)
590,NEUTRAL,0.95,The sentence discusses social benefit policy rather than institutional power dynamics or the expansion of executive authority over democratic checks.,ParlaMint-HU_2018-06-11,u2018-06-11-154-10,"Természetes, hogy a kormány szeretné ezt a későbbiekben is növelni."
591,NEUTRAL,0.9,The sentence focuses on the fiscal outcomes of economic policy rather than addressing the expansion of executive power or institutional democratic changes.,ParlaMint-HU_2018-06-11,u2018-06-11-154-11,"Ha elfogadtuk volna az önök gazdaságpolitikai javaslatait 2010 óta, nem lenne fedezete ennek a 63 százalékos emelésnek."
592,NEUTRAL,0.95,"The sentence discusses economic policy trade-offs and critiques opposition proposals, without addressing executive power or the undermining of democratic institutions.",ParlaMint-HU_2018-06-11,u2018-06-11-154-12,"Ha a többi ellenzéki párt gazdasági javaslatait fogadtuk volna el, szintén nem lenne erre gazdasági lehetőségünk."
593,NEUTRAL,0.95,"The sentence discusses social welfare and pension supplements, without mentioning or advocating for changes to executive power or democratic institutions.",ParlaMint-HU_2018-06-11,u2018-06-11-154-13,"Most már van  de nemcsak erre, hanem arra is, hogy azok, akik húsz évig a saját gyermeküket ápolták a saját háztartásukban, ők most már egy 50 ezer forintos nyugdíj-kiegészítést kapnak, pontosan azért, hiszen nyilvánvalóan, ahogy nem tudtak teljes értékű munkát végezni és éppen ezért a nyugdíjuk alacsonyabb összegű lenne, a nyugdíjban is kívánjuk kompenzálni azt, ha valaki a saját gyermekét a saját háztartásában ápolta."
594,NEUTRAL,1.0,The sentence provides factual information about a financial benefit and does not address executive power or democratic institutional frameworks.,ParlaMint-HU_2018-06-11,u2018-06-11-154-14,Ez 50 ezer forint pluszt jelent havonta.
595,NEUTRAL,1.0,"The sentence and speech focus on social welfare and family support policy, lacking any reference to the expansion of executive power or institutional shifts.",ParlaMint-HU_2018-06-11,u2018-06-11-156-4,"A Kereszténydemokrata Néppárt kiáll minden olyan kezdeményezés mellett, amely a társadalmi együttélés legkisebb egységének, a családnak az erősítését, támogatását szolgálja. 2018 a családok éve, ami azt is jelenti, hogy a kormányzat az eddiginél is nagyobb figyelmet szentel a családoknak."
596,NEUTRAL,0.95,"The sentence describes a social welfare policy regarding child nutrition and family support, without addressing executive power or institutional structural changes.",ParlaMint-HU_2018-06-11,u2018-06-11-156-5,"A 2010 óta létező Fidesz-KDNP-kormányzat által kidolgozott családtámogatási rendszer számos részből áll, amelynek egyik fontos eleme az ingyenes gyermekétkeztetés."
597,NEUTRAL,1.0,The sentence is a factual statement regarding school holidays and lacks any reference to executive power or institutional changes.,ParlaMint-HU_2018-06-11,u2018-06-11-156-6,"Napokon belül megkezdődik a nyári vakáció, amely mintegy másfél millió általános és középiskolába járó gyermek számára jelent rendkívüli örömöt."
